title,company,experience,salary,locations,description,industry,employment_type,skills,scraped_at
Permanent Role For Service Delivery Manager/Data Architect,Deloitte Consulting,11 - 18 years,16-31 Lacs P.A.,"Pune, Chennai, Bengaluru","Dear Aspirant,\n\nPlease find the below mentioned job details and if you are suitable to the below role. please share me updated resume to smouni@deloitte.com/god1@deloitte.com along with the below details.\n\nSkill: Service Delivery Manager/ Technical Data Architect and Aws\nExperience: 11 to 17 years\nJob Locations: Bangalore/Chennai/Pan India\nNotice Period: Immediate to 30 days\n\nDetails Required\nNames\nSkill\nCurrent Company Name\nTotal years of experience\nRelevant Exp\nCurrent Location\nPreferred Location\nNotice Period\nCurrent CTC\nExpected CTC\n\nRegards\nMounika S",Industry Type: Management Consulting,"Employment Type: Full Time, Permanent","Service Delivery Management, Data Architecture, AWS",2026-01-04 00:36:39
Data Architect,Neo Aid,10 - 16 years,48-72 Lacs P.A.,India,"Urgently hiring for Data architect for our tech client\nLocation: Remote\nRole: Data Architect (10+ years overall exp, 3-4+ years in Data Architecture from a data engineering background)\n\nCore Skills: GCP (Mandatory), Python, ETL, Data Engineering\n\n\nProvident fund",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","GCP, Data Architecture, ETL, Data Modeling, Data Integration",2026-01-04 00:36:42
Data Architect,Accenture,7 - 11 years,Not Disclosed,Bengaluru,"About The Role  \n\n\n\nProject Role :Data Architect\n\n\n\n\nProject Role Description :Define the data requirements and structure for the application. Model and design the application data structure, storage and integration.\n\n\nMust have skills :Machine Learning\n\n\n\nGood to have skills :NA\nMinimum\n\n15 year(s) of experience is required\n\n\n\nEducational Qualification :15 years full time education\n\n\n\nSummary:As a Data Architect, you will define the data requirements and structure for the application. Your typical day will involve modeling and designing the application data structure, storage, and integration, ensuring that the data architecture aligns with the overall business objectives and technical specifications. You will collaborate with various teams to ensure that the data architecture supports the application??s functionality and performance needs, while also considering scalability and security aspects.\nRoles & Responsibilities:\nExpected to be a Subject Matter Expert with deep knowledge and experience.\nShould have influencing and advisory skills.\nResponsible for team decisions.\nEngage with multiple teams and contribute on key decisions.\nExpected to provide solutions to problems that apply across multiple teams.\nFacilitate workshops and discussions to gather requirements and feedback from stakeholders.\nContinuously evaluate and improve data architecture practices to enhance efficiency and effectiveness.\n\nProfessional & Technical\n\nSkills:\nMust To Have\n\nSkills:\nProficiency in Machine Learning.\nStrong understanding of data modeling techniques and best practices.\nExperience with data integration tools and methodologies.\nFamiliarity with cloud-based data storage solutions.\nAbility to design and implement data governance frameworks.\nAdditional Information:\nThe candidate should have minimum 15 years of experience in Machine Learning.\nThis position is based at our Bengaluru office.\nA 15 years full time education is required.\n\n Qualification 15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","data architect, storage solutions, data architecture, machine learning, subject matter expert, cloud, data storage, data modeling, integration tools, design, data governance, data governance frameworks, data integration, architecture",2026-01-04 00:36:44
Data Architect,Fortune India 500 IT Services Firm,12 - 15 years,16-22.5 Lacs P.A.,Hyderabad,"Role & responsibilities:\n Has good experience and understanding of databases (Oracle, MS SQL, Mongo DB), Data Marts And Data Warehouses. SQL ODS, Oracle ODS, and ETL platforms.  Nice to have Snowflake Exp.",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Temporary/Contractual","MS SQL, MongoDB, Oracle, Data Warehouse",2026-01-04 00:36:46
DATA ARCHITECT - DATA,Happiest Minds Technologies,10 - 13 years,Not Disclosed,Bengaluru,"Define and execute Tableau-to-Power BI migration strategy with roadmap, timelines, and risk mitigation. Design enterprise-grade Power BI architecture: semantic models, dataflows, deployment pipelines. Establish governance for security, compliance, and performance optimization. Collaborate with stakeholders to deliver scalable BI solutions. Oversee data modeling, transformations, and integration with multiple sources. Ensure functional and visual parity between Tableau and Power BI reports. Provide technical leadership and mentorship to developers and analysts. Implement best practices for version control, CI/CD, and environment management. Stay updated on Microsoft Fabric and advanced Power BI capabilities. Skills: Power BI (Desktop, Service, Paginated Reports, pipelines), Tableau migration, DAX, Power Query, SQL, BI governance, security, performance tuning, Microsoft Fabric, Lakehouse, cloud BI, leadership, stakeholder management, DevOps for BI.",,,"continuous integration, bi, ci/cd, data architecture, microsoft, sql, cloud, data modeling, devops, ssrs, dax, etl, msbi, architecture, cd, python, performance tuning, ssas, power bi, sql server, power query, tableau, stakeholder management, fabric, migration, ssis, data flow, ci cd pipeline, governance",2026-01-04 00:36:49
Data Architect,Mindpool Technologies,10 - 15 years,Not Disclosed,Chennai,"Job Title: Data Architect ETL & Data Warehousing (BFSI Focus)\nLocation: Chennai\nEmployment Type: Permanent\nExperience: 10–15 years\nThe Data Architect will lead the design, modernization, and optimization of enterprise data\necosystems, focusing on ETL, data warehousing, and cloud data solutions. BFSI experience is highly preferred due to domain-specific requirements involving regulatory reporting, customer data, risk systems, and core banking data flows.\nThis role requires more than just following instructions we need someone who proactively identifies issues, understands the ""why"" behind the request, and takes ownership of designing and implementing solutions. Flexibility beyond assigned roles is key in our culture.\nKey Responsibilities:\nWork closely with business units and product teams to elicit and structure often-implicit data requirements and convert them into business relevant information.\nDesign enterprise-scale data architecture across ingestion, ETL/ELT, warehousing, and analytics layers.\nBuild data models (conceptual, logical, physical) tailored to BFSI domains such as deposits, lending, payments, KYC, AML, credit risk, regulatory reporting, and treasury.\nArchitect ETL/ELT pipelines using Databrics, Azure.\nDesign and optimize data warehouse and data mart solutions (Kimball/Inmon/Data Vault).\nImplement cloud-native data solutions on Azure with focus on security,\ncompliance, and performance.\nEnsure adherence to BFSI regulatory standards (RBI, Basel, IFRS, GDPR Any of these).\nCollaborate with business, risk, compliance, and IT teams to translate BFSI data needs into scalable architecture.\nDefine and enforce standards for data governance, lineage, metadata, and data quality.\nConduct impact analysis and stakeholder communication when new data sources or structural changes are introduced to the system.\nRequired Skills & Experience:\n10–15 years in data architecture, engineering, and warehousing.\nStrong experience in BFSI data platforms—core banking, risk systems, AML/KYC platforms, data lakes for regulatory needs.\nExpertise in ETL tools: ETL, data engineering, data warehousing, governance, and cloud transformation, Databricks, Data analytics and Azure data pipeline\nHands-on experience with Databrics, Bigdata or Oracle.\nStrong SQL, data modeling, and distributed data processing. – Any database will work –\nPL SQL is preferred\nExperience with cloud data services and big data tools like Spark or Databricks.\nProfessional Skills:\nStrong analytical mindset with excellent problem-solving and critical-thinking abilities.\nExcellent communication and storytelling skills to convey complex analyses to non-technical stakeholders.\nAbility to manage multiple priorities and deliver under tight timelines.\nProactive, innovative, and collaborative attitude with a passion for continuous learning.\nExperience working with BFSI compliance, governance, and risk management teams.\nGood to have:\nExperience working with non-technical stakeholders.\nExperience working in or with Japanese-oriented companies or clients.\nDatabricks certification or equivalent cloud platform credentials (e.g., AWS/Azure/ GCP).\nEducation:\nBachelor’s or Master’s in Computer Science, Information Systems, or related fields.\nCloud or data architecture certifications preferred.",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","Data Architecture, AML, KYC, BFSI Focus, credit risk, Azure Cloud, DATABRICS, Data Warehousing, regulatory reporting, ETL, Treasury",2026-01-04 00:36:52
GCP and AWS Data Architect,Calsoft,12 - 16 years,Not Disclosed,"Kolkata, Pune, Bengaluru","GCP Data Architect | Calsoft Inc\n\nJob Title: GCP and AWS Data Architect\n\nExperience Required: 12+ Years\n\nLocation: Bengaluru / Kolkata / Pune / Indore\n\nCompany: Calsoft Inc\n\nEmail to Apply: ritu.singh@calsoftinc.com\n\nJoining: Immediate to 7 Days Only\n\nJob Description\nCalsoft Inc. is hiring an experienced GCP Data Architect with strong expertise in designing and implementing scalable data pipelines and cloud-based data solutions. The ideal candidate will have hands-on experience across GCP and AWS ecosystems and a solid understanding of data governance and MDM frameworks.\nKey Responsibilities\nDesign, develop, and implement data pipelines on GCP BigQuery and associated services.\nArchitect end-to-end cloud data solutions using GCP and AWS technologies.\nDefine data products, data domains, and contribute to MDM, Data Governance, and Data Quality initiatives.\nWork with NoSQL databases such as MongoDB, DynamoDB, Druid, Hive, Presto, etc.\nCollaborate with cross-functional teams to deliver high-quality data architectures.\nTechnical Skills Required\nStrong experience with GCP & AWS cloud services:\nS3, SQS, Redshift, Kinesis\nGoogle Cloud Storage / Bucket, Cloud Data Fusion, BigQuery\nExpertise in designing and managing large-scale data pipelines.\nExposure to Data Governance, Data Quality, and Master Data Management (MDM).\nHands-on experience with NoSQL technologies:\nMongoDB, DynamoDB, Druid, Hive, Presto, etc.\nWho Can Apply\nProfessionals with 12+ years of experience in cloud data engineering or data architecture.\nCandidates who can join immediately or within 7 days.\nHow to Apply\nInterested candidates can share their updated resume at:\nritu.singh@calsoftinc.com",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","GCP Cloud Storage, Aws Cloud, NoSQL Databases, Data Architecture, Data Governance, Amazon Redshift, Gcp Bigquery, MDM, Data Products, Cloud Data",2026-01-04 00:36:54
GCP Data Architect - Bangalore or Noida,Top brand,9 - 14 years,Not Disclosed,"Noida, Bengaluru","Role & responsibilities\nLead Data Architecture on GCP: Architect and design end-to-end data solutions leveraging a wide array of GCP services including BigQuery, Dataflow, Dataproc, Pub/Sub, Cloud Storage, Cloud Composer, and Data Catalog.",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","GCP, big query, Pubsub, Data Engineering, google cloud, Data Flow, Data Architecture, dataproc",2026-01-04 00:36:56
Data Architect - Snowflake DB,CARBYNETECH,3 - 6 years,Not Disclosed,"Hyderabad, Bengaluru","Job Description :\n\n- Experience in architecting with AWS or Azure Cloud Data Platform\n\n- Successfully implemented large scale data warehouse data lake solutions in snowflake or AWS Redshift\n\n- Be proficient in Data modelling and data architecture design experienced in reviewing 3rd Normal Form and Dimensional models.\n\n- Experience in implementing Master data management, process design and implementation\n\n- Experience in implementing Data quality solutions including processes\n\n- Experience in IOT Design using AWS or Azure Cloud platforms\n\n- Experience designing and implementing machine learning solutions as part of high-volume data ingestion and transformation\n\n- Experience working with structured and unstructured data including geo-spatial data\n\n- Experience in technologies like python, SQL, no SQL, KAFKA, Elastic Search\n\n- Hands on experience using snowflake, informatica, azure logic apps, azure functions, azure storage, azure data lake and azure search.",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","Snowflake, Azure, AWS, Python, SQL",2026-01-04 00:36:58
Data Architect,Accenture,7 - 11 years,Not Disclosed,Hyderabad,"About The Role  \n\n\n\nProject Role :Data Architect\n\n\n\n\nProject Role Description :Define the data requirements and structure for the application. Model and design the application data structure, storage and integration.\n\n\nMust have skills :Microsoft Azure Data Services\n\n\n\nGood to have skills :Microsoft SQL Server, Microsoft Azure Databricks, Microsoft Fabric\nMinimum\n\n7.5 year(s) of experience is required\n\n\n\nEducational Qualification :15 years full time education\n\n\n\nSummary:As a Data Architect, you will define the data requirements and structure for the application. Your typical day will involve modeling and designing the application data structure, storage, and integration, ensuring that the data architecture aligns with the overall business objectives and technical specifications. You will collaborate with various stakeholders to gather requirements and translate them into effective data solutions, while also overseeing the implementation of best practices in data management and governance.\nRoles & Responsibilities:\nExpected to be an SME.\nCollaborate and manage the team to perform.\nResponsible for team decisions.\nEngage with multiple teams and contribute on key decisions.\nProvide solutions to problems for their immediate team and across multiple teams.\nFacilitate knowledge sharing and mentoring within the team to enhance overall performance.\nEvaluate and recommend new technologies and tools to improve data architecture and processes.\n\nProfessional & Technical\n\nSkills:\nMust To Have\n\nSkills:\nProficiency in Microsoft Azure Data Services.\nGood To Have\n\nSkills:\nExperience with Microsoft SQL Server, Microsoft Azure Databricks, Microsoft Fabric.\nStrong understanding of data modeling techniques and best practices.\nExperience in designing and implementing data integration solutions.\nFamiliarity with data governance frameworks and data quality management.\nAdditional Information:\nThe candidate should have minimum 7.5 years of experience in Microsoft Azure Data Services.\nThis position is based at our Hyderabad office.\nA 15 years full time education is required.\n\n Qualification 15 years full time education",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","data architect, data management, databricks, microsoft azure, data quality management, sql server, sql, data quality, quality management, data modeling, data governance, data governance frameworks, data integration, architecture, azure",2026-01-04 00:37:01
