title,company,experience,salary,locations,description,industry,employment_type,skills,scraped_at
Data Analyst,MNC,0 - 2 years,2.75-5 Lacs P.A.,"Pimpri-Chinchwad, Pune","We are looking for a motivated and detail-oriented Data Analyst (Fresher to 2yr) to join our growing team. The ideal candidate will have a passion for data, a strong analytical mindset, and a desire to learn modern data tools and techniques.\n\nRequired Candidate profile\nYou will work closely with our data and business teams to collect, process, and analyze data to help drive strategic decision\n\nPerks and benefits\nGrowth opportunities in data and analytics domain.",Industry Type: IT Services & Consulting,"Employment Type: Full Time, Permanent","Data Analytics, Large Databases, Google Sheets, Google Data Studio, data vis, Power Bi, Data Interpretation, Data Management, Data Cleansing, Tableau, Looker, MS Office, SQL, data ana, Google Suite, Data Analysis, Data Visualization, Dashboard Development, Python",2026-02-01 23:29:54
Walk-In Any Fresher's/Expr-MIS Executive/Reporting/Ops/Data Analyst,Hiring For Leading Software Product Comp...,0 - 5 years,2.75-4.5 Lacs P.A.,"Raichur, Uttara Kannada, Alluri Sitharama Raju, Tumkur, Mysuru, Srikakulam, Udupi, Shimoga, Vizianagaram","Utilized advanced Excel functionalities for data cleaning, manipulation, and analysis,\ndata accuracy and consistency.\n• Developed and maintained complex SQL queries to extract, transform,\nvarious sources, facilitating efficient data processing.\n\nRequired Candidate profile\nWalk-in any Fresher's 2018-2025 for MIS Reporting ,Data Reporting, MIS Operations Data\nAnalyst/Scientist and Data Cleansing, Data Modeling, Advanced Excel Skills.\n\nPerks and benefits\n5 days of Working\nSalary best in the Industry",Industry Type: Software Product,"Employment Type: Full Time, Permanent","Power Bi, Data Extraction, Advanced Excel, MIS Reporting, Data Analytics, Data Validation, MIS Preparation, Business Intelligence, Data Engineering, MIS Operations, Formulas, HLOOKUP, Excel Report Preparation, sql, Power Bi Dashboards, Concatenate, VLOOKUP, Data Reporting, Python",2026-02-01 23:29:56
Walk-In Any Fresher's/Expr-MIS Executive/Reporting/Ops/Data Analyst,Hiring For Leading Software Product Comp...,0 - 5 years,2.75-4.5 Lacs P.A.,"Nandyal, Kadapa, Palnadu, Anantapur, Sri Sathya Sai, Prakasam, Kurnool, Bapatla, Nellore","Utilized advanced Excel functionalities for data cleaning, manipulation, and analysis,\ndata accuracy and consistency.\n• Developed and maintained complex SQL queries to extract, transform,\nvarious sources, facilitating efficient data processing.\n\nRequired Candidate profile\nWalk-in any Fresher's 2018-2025 for MIS Reporting ,Data Reporting, MIS Operations Data\nAnalyst/Scientist and Data Cleansing, Data Modeling, Advanced Excel Skills.\n\nPerks and benefits\n5 days of Working\nSalary best in the Industry",Industry Type: Software Product,"Employment Type: Full Time, Permanent","Power Bi, Data Extraction, Advanced Excel, MIS Reporting, Data Analytics, Data Validation, MIS Preparation, Business Intelligence, Data Engineering, MIS Operations, Formulas, HLOOKUP, Excel Report Preparation, sql, Power Bi Dashboards, Concatenate, VLOOKUP, Data Reporting, Python",2026-02-01 23:29:59
Walk-In Any Fresher's/Expr-MIS Executive/Reporting/Ops/Data Analyst,Hiring For Leading Software Product Comp...,0 - 5 years,2.75-4.5 Lacs P.A.,"Ballari, Chikmagalur, Bidar, Chitradurga, Dakshina Kannada, Bijapur, Bagalkot, Belgaum, Chamarajanagar","Utilized advanced Excel functionalities for data cleaning, manipulation, and analysis,\ndata accuracy and consistency.\n• Developed and maintained complex SQL queries to extract, transform,\nvarious sources, facilitating efficient data processing.\n\nRequired Candidate profile\nWalk-in any Fresher's 2018-2025 for MIS Reporting ,Data Reporting, MIS Operations Data\nAnalyst/Scientist and Data Cleansing, Data Modeling, Advanced Excel Skills.\n\nPerks and benefits\n5 days of Working\nSalary best in the Industry",Industry Type: Software Product,"Employment Type: Full Time, Permanent","Power Bi, Data Extraction, Advanced Excel, MIS Reporting, Data Analytics, Data Validation, MIS Preparation, Business Intelligence, Data Engineering, MIS Operations, Formulas, HLOOKUP, Excel Report Preparation, sql, Power Bi Dashboards, Concatenate, VLOOKUP, Data Reporting, Python",2026-02-01 23:30:02
Walk-In Any Fresher's/Expr-MIS Executive/Reporting/Ops/Data Analyst,Hiring For Leading Software Product Comp...,0 - 5 years,2.75-4.5 Lacs P.A.,"Hosur, Kanakapura, Kolar, Tumkur, Devanahalli, Nelamangala, Hosakote, Bangalore Rural, Bengaluru","Utilized advanced Excel functionalities for data cleaning, manipulation, and analysis,\ndata accuracy and consistency.\n• Developed and maintained complex SQL queries to extract, transform,\nvarious sources, facilitating efficient data processing.\n\nRequired Candidate profile\nWalk-in any Fresher's 2018-2025 for MIS Reporting ,Data Reporting, MIS Operations Data\nAnalyst/Scientist and Data Cleansing, Data Modeling, Advanced Excel Skills.\n\nPerks and benefits\n5 days of Working\nSalary best in the Industry",Industry Type: Software Product,"Employment Type: Full Time, Permanent","Power Bi, Data Extraction, Advanced Excel, MIS Reporting, sql, Data Validation, MIS Preparation, Business Intelligence, Data Engineering, MIS Operations, Formulas, HLOOKUP, Excel Report Preparation, Power Bi Dashboards, Concatenate, VLOOKUP, Data Analytics, Data Reporting, Python",2026-02-01 23:30:04
Walk-In Any Fresher's/Expr-MIS Executive/Reporting/Ops/Data Analyst,Hiring For Leading Software Product Comp...,0 - 5 years,2.75-4.5 Lacs P.A.,"Anakapalle, East Godavari, Visakhapatnam, West Godavari, Guntur, Krishna, NTR, Kakinada, Eluru","Utilized advanced Excel functionalities for data cleaning, manipulation, and analysis,\ndata accuracy and consistency.\n• Developed and maintained complex SQL queries to extract, transform,\nvarious sources, facilitating efficient data processing.\n\nRequired Candidate profile\nWalk-in any Fresher's 2018-2025 for MIS Reporting ,Data Reporting, MIS Operations Data\nAnalyst/Scientist and Data Cleansing, Data Modeling, Advanced Excel Skills.\n\nPerks and benefits\n5 days of Working\nSalary best in the Industry",Industry Type: Software Product,"Employment Type: Full Time, Permanent","Power Bi, Data Extraction, Advanced Excel, MIS Reporting, Data Analytics, Data Validation, MIS Preparation, Business Intelligence, Data Engineering, MIS Operations, Formulas, HLOOKUP, Excel Report Preparation, sql, Power Bi Dashboards, Concatenate, VLOOKUP, Data Reporting, Python",2026-02-01 23:30:07
Walk-In Any Fresher's/Expr-MIS Executive/Reporting/Ops/Data Analyst,Hiring For Leading Software Product Comp...,0 - 5 years,2.75-4.5 Lacs P.A.,"Haveri, Dharwad, Hassan, Mandya, Gadag, Kolar, Davangere, Koppal, Kodagu","Utilized advanced Excel functionalities for data cleaning, manipulation, and analysis,\ndata accuracy and consistency.\n• Developed and maintained complex SQL queries to extract, transform,\nvarious sources, facilitating efficient data processing.\n\nRequired Candidate profile\nWalk-in any Fresher's 2018-2025 for MIS Reporting ,Data Reporting, MIS Operations Data\nAnalyst/Scientist and Data Cleansing, Data Modeling, Advanced Excel Skills.\n\nPerks and benefits\n5 days of Working\nSalary best in the Industry",Industry Type: Software Product,"Employment Type: Full Time, Permanent","Power Bi, Data Extraction, Advanced Excel, MIS Reporting, Data Analytics, Data Validation, MIS Preparation, Business Intelligence, Data Engineering, MIS Operations, Formulas, HLOOKUP, Excel Report Preparation, sql, Power Bi Dashboards, Concatenate, VLOOKUP, Data Reporting, Python",2026-02-01 23:30:09
Walk-In Any Fresher's/Expr-MIS Executive/Reporting/Ops/Data Analyst,Hiring For Leading Software Product Comp...,0 - 5 years,2.75-4.5 Lacs P.A.,"Kasargode, Ernakulam, Kannur, Malappuram, Pathanamthitta, Kollam, Wayanad, Palakkad, Kozhikode","Utilized advanced Excel functionalities for data cleaning, manipulation, and analysis,\ndata accuracy and consistency.\n• Developed and maintained complex SQL queries to extract, transform,\nvarious sources, facilitating efficient data processing.\n\nRequired Candidate profile\nWalk-in any Fresher's 2018-2025 for MIS Reporting ,Data Reporting, MIS Operations Data\nAnalyst/Scientist and Data Cleansing, Data Modeling, Advanced Excel Skills.\n\nPerks and benefits\n5 days of Working\nSalary best in the Industry",Industry Type: Software Product,"Employment Type: Full Time, Permanent","Power Bi, Data Extraction, Advanced Excel, MIS Reporting, Data Analytics, Data Validation, MIS Preparation, Business Intelligence, Data Engineering, MIS Operations, Formulas, HLOOKUP, Excel Report Preparation, sql, Power Bi Dashboards, Concatenate, VLOOKUP, Data Reporting, Python",2026-02-01 23:30:12
Walk-In Any Fresher's/Expr-MIS Executive/Reporting/Ops/Data Analyst,Hiring For Leading Software Product Comp...,0 - 5 years,2.75-4.5 Lacs P.A.,"Kochi, Madurai, Perambalur, Kottayam, Ramanathapuram, Vellore, Thiruvananthapuram, Idukki, Ranipet","Utilized advanced Excel functionalities for data cleaning, manipulation, and analysis,\ndata accuracy and consistency.\n• Developed and maintained complex SQL queries to extract, transform,\nvarious sources, facilitating efficient data processing.\n\nRequired Candidate profile\nWalk-in any Fresher's 2018-2025 for MIS Reporting ,Data Reporting, MIS Operations Data\nAnalyst/Scientist and Data Cleansing, Data Modeling, Advanced Excel Skills.\n\nPerks and benefits\n5 days of Working\nSalary best in the Industry",Industry Type: Software Product,"Employment Type: Full Time, Permanent","Power Bi, Data Extraction, Advanced Excel, MIS Reporting, Data Analytics, Data Validation, MIS Preparation, Business Intelligence, Data Engineering, MIS Operations, Formulas, HLOOKUP, Excel Report Preparation, sql, Power Bi Dashboards, Concatenate, VLOOKUP, Data Reporting, Python",2026-02-01 23:30:14
Walk-In Any Fresher's/Expr-MIS Executive/Reporting/Ops/Data Analyst,Hiring For Leading Software Product Comp...,0 - 5 years,2.75-4.5 Lacs P.A.,"Kolkata, Hyderabad, Pune, Ahmedabad, Chennai, Jaipur, Surat, Delhi / NCR, Mumbai (All Areas)","Utilized advanced Excel functionalities for data cleaning, manipulation, and analysis,\ndata accuracy and consistency.\n• Developed and maintained complex SQL queries to extract, transform,\nvarious sources, facilitating efficient data processing.\n\nRequired Candidate profile\nWalk-in any Fresher's 2018-2025 for MIS Reporting ,Data Reporting, MIS Operations Data\nAnalyst/Scientist and Data Cleansing, Data Modeling, Advanced Excel Skills.\n\nPerks and benefits\n5 days of Working\nSalary best in the Industry",Industry Type: Software Product,"Employment Type: Full Time, Permanent","Power Bi, Data Extraction, Advanced Excel, MIS Reporting, Data Analytics, Data Validation, MIS Preparation, Business Intelligence, Data Engineering, MIS Operations, Formulas, HLOOKUP, Excel Report Preparation, sql, Power Bi Dashboards, Concatenate, VLOOKUP, Data Reporting, Python",2026-02-01 23:30:17
