title,company,experience,salary,locations,description,industry,employment_type,skills,scraped_at
Senior Data Analyst,Oracle,2-4 Years,,"Noida, India","Job Description\n\nBachelors degree in computer science or data analytics\n2+ years of professional software development experience\nComfortable in a collaborative, agile development environment\nProven experience in using data to drive insights and influence business decisions.\nStrong expertise in Python, particularly for solving data analytics-related challenges.\nHands-on experience with data visualization tools and techniques (e.g Matplotlib, Tableau, PowerBI, or similar).\nSolid understanding of data pipelines, analysis workflows, and process automation.\nStrong problem-solving skills with an ability to work in ambiguous, fast-paced environments\n\nResponsibilities\n\nDesign, develop, and maintain data analytics tooling to monitor, analyze, and improve system performance and stability.\nUse data to extract meaningful insights and translate them into actionable business decisions.\nAutomate processes and workflows to enhance performance and customer experience.\nCollaborate with cross-functional teams (engineering, product, operations) to identify and address critical issues using data.\nCreate intuitive and impactful data visualizations that simplify complex technical problems.\nContinuously evolve analytics frameworks to support real-time monitoring and predictive capabilities.\n\nQualifications\n\nCareer Level - IC3\n\nAbout Us\n\nAs a world leader in cloud solutions, Oracle uses tomorrows technology to tackle todays challenges. Weve partnered with industry-leaders in almost every sectorand continue to thrive after 40+ years of change by operating with integrity.\n\nWe know that true innovation starts when everyone is empowered to contribute. Thats why were committed to growing an inclusive workforce that promotes opportunities for all.\n\nOracle careers open the door to global opportunities where work-life balance flourishes. We offer competitive benefits based on parity and consistency and support our people with flexible medical, life insurance, and retirement options. We also encourage employees to give back to their communities through our volunteer programs.\n\nWere committed to including people with disabilities at all stages of the employment process. If you require accessibility assistance or accommodation for a disability at any point, let us know by emailing [HIDDEN TEXT] or by calling +1 888 404 2494 in the United States.\n\nOracle is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans status, or any other characteristic protected by law. Oracle will consider for employment qualified applicants with arrest and conviction records pursuant to applicable law.\nShow more Show less",Login to check your skill match score,Permanent Job,"Process Automation, Analysis workflows, Data pipelines, Python",2025-08-01 05:57:37
Senior Data Analyst,Oracle,2-4 Years,,"Bengaluru, India","Job Description\n\nBachelors degree in computer science or data analytics\n2+ years of professional software development experience\nComfortable in a collaborative, agile development environment\nProven experience in using data to drive insights and influence business decisions.\nStrong expertise in Python, particularly for solving data analytics-related challenges.\nHands-on experience with data visualization tools and techniques (e.g Matplotlib, Tableau, PowerBI, or similar).\nSolid understanding of data pipelines, analysis workflows, and process automation.\nStrong problem-solving skills with an ability to work in ambiguous, fast-paced environments\n\nResponsibilities\n\nDesign, develop, and maintain data analytics tooling to monitor, analyze, and improve system performance and stability.\nUse data to extract meaningful insights and translate them into actionable business decisions.\nAutomate processes and workflows to enhance performance and customer experience.\nCollaborate with cross-functional teams (engineering, product, operations) to identify and address critical issues using data.\nCreate intuitive and impactful data visualizations that simplify complex technical problems.\nContinuously evolve analytics frameworks to support real-time monitoring and predictive capabilities.\n\nQualifications\n\nCareer Level - IC3\n\nAbout Us\n\nAs a world leader in cloud solutions, Oracle uses tomorrows technology to tackle todays challenges. Weve partnered with industry-leaders in almost every sectorand continue to thrive after 40+ years of change by operating with integrity.\n\nWe know that true innovation starts when everyone is empowered to contribute. Thats why were committed to growing an inclusive workforce that promotes opportunities for all.\n\nOracle careers open the door to global opportunities where work-life balance flourishes. We offer competitive benefits based on parity and consistency and support our people with flexible medical, life insurance, and retirement options. We also encourage employees to give back to their communities through our volunteer programs.\n\nWere committed to including people with disabilities at all stages of the employment process. If you require accessibility assistance or accommodation for a disability at any point, let us know by emailing [HIDDEN TEXT] or by calling +1 888 404 2494 in the United States.\n\nOracle is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans status, or any other characteristic protected by law. Oracle will consider for employment qualified applicants with arrest and conviction records pursuant to applicable law.\nShow more Show less",Login to check your skill match score,Permanent Job,"Process Automation, Analysis workflows, Data pipelines, Python",2025-08-01 05:57:41
Senior Data Analyst,Oracle,2-4 Years,,"Bengaluru, India","Job Description\n\nBachelors degree in computer science or data analytics\n2+ years of professional software development experience\nComfortable in a collaborative, agile development environment\nProven experience in using data to drive insights and influence business decisions.\nStrong expertise in Python, particularly for solving data analytics-related challenges.\nHands-on experience with data visualization tools and techniques (e.g Matplotlib, Tableau, PowerBI, or similar).\nSolid understanding of data pipelines, analysis workflows, and process automation.\nStrong problem-solving skills with an ability to work in ambiguous, fast-paced environments\n\nResponsibilities\n\nDesign, develop, and maintain data analytics tooling to monitor, analyze, and improve system performance and stability.\nUse data to extract meaningful insights and translate them into actionable business decisions.\nAutomate processes and workflows to enhance performance and customer experience.\nCollaborate with cross-functional teams (engineering, product, operations) to identify and address critical issues using data.\nCreate intuitive and impactful data visualizations that simplify complex technical problems.\nContinuously evolve analytics frameworks to support real-time monitoring and predictive capabilities.\n\nQualifications\n\nCareer Level - IC3\n\nAbout Us\n\nAs a world leader in cloud solutions, Oracle uses tomorrows technology to tackle todays challenges. Weve partnered with industry-leaders in almost every sectorand continue to thrive after 40+ years of change by operating with integrity.\n\nWe know that true innovation starts when everyone is empowered to contribute. Thats why were committed to growing an inclusive workforce that promotes opportunities for all.\n\nOracle careers open the door to global opportunities where work-life balance flourishes. We offer competitive benefits based on parity and consistency and support our people with flexible medical, life insurance, and retirement options. We also encourage employees to give back to their communities through our volunteer programs.\n\nWere committed to including people with disabilities at all stages of the employment process. If you require accessibility assistance or accommodation for a disability at any point, let us know by emailing [HIDDEN TEXT] or by calling +1 888 404 2494 in the United States.\n\nOracle is an Equal Employment Opportunity Employer. All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, national origin, sexual orientation, gender identity, disability and protected veterans status, or any other characteristic protected by law. Oracle will consider for employment qualified applicants with arrest and conviction records pursuant to applicable law.\nShow more Show less",Login to check your skill match score,Permanent Job,"Process Automation, Analysis workflows, Data pipelines, Python",2025-08-01 05:57:42
Data Analyst,Apex 2000,3-6 Years,,Bengaluru,"We are seeking a meticulous and analytical Data Analyst to manage master data, ensure data quality, and support reporting and analysis initiatives. You will be responsible for overseeing the reporting environment, identifying and revising reporting requirements, and providing technical expertise in data management. This role involves working with confidential data, training end-users, and contributing to data integrity efforts.\nRoles & Responsibilities:\nManage master data, including its creation, updates, and deletion.\nManage users and user roles within data systems.\nProvide quality assurance of imported data, collaborating with quality assurance analysts if necessary.\nOversee the commissioning and decommissioning of data sets.\nProcess confidential data and information strictly according to established guidelines.\nAssist in developing various reports and analyses to support business needs.\nManage and design the reporting environment, including defining data sources, security protocols, and metadata.\nSupport the data warehouse team in identifying and revising reporting requirements.\nSupport initiatives focused on data integrity and normalization.\nAssess tests and implement new or upgraded software, assisting with strategic decisions on new systems.\nGenerate reports from single or multiple systems.\nTroubleshoot issues within the reporting database environment and reports.\nEvaluate changes and updates to source production systems.\nTrain end-users on new reports and dashboards.\nProvide technical expertise in data storage structures, data mining, and data cleansing.\nSkills Required:\nStrong analytical and problem-solving skills.\nProficiency in managing and maintaining master data.\nExperience with data quality assurance processes.\nAbility to handle confidential data with discretion.\nExperience in developing reports and conducting data analysis.\nKnowledge of designing and managing reporting environments, including data sources, security, and metadata.\nUnderstanding of data warehousing concepts and reporting requirements.\nFamiliarity with data integrity and normalization principles.\nTechnical expertise in data storage structures, data mining, and data cleansing.\nExcellent communication skills for training end-users and collaborating with teams.\nDetail-oriented with a focus on data accuracy.\nQUALIFICATION:\nBachelor's degree in Computer Science, Information Technology, Statistics, Mathematics, or a related quantitative field, or equivalent practical experience.",Information Technology,Permanent Job,"Data Analyst, data integrity, data storage structures, Analytical Skill, Quality Assurance, data mining, Data Cleansing",2025-08-01 05:57:43
Data Analyst,Accolite Software India Pvt Ltd,3-8 Years,,Bengaluru,"Job description\nExperience with Data Modeling and Data Warehousing, strong data analysis and modeling skills\nCreating and maintaining Data dictionaries\nPerformance tuning ,indexing etc in PL/SQL\nExposure to Business Intelligence tools such as Business Objects and Composite is highly desirable\nAbility to lead by example and set high standards of professionalismSQL Db\nSet up the database and user account for the domain configuration repository, Configure Kerberos for user authentication to the domain, Create domain for installing Informatica services\nConfiguration and management of application services, license service etc\nInformatica Installation on servers or upgrade the existing setup\nThe main job isdevelopment using IICS -mappin,mapping task and taskflows.\nThe main job function of this role is development using Informatica, Teradata and UNIX\nProvide business and technical application support and troubleshooting\nCreation and maintenance of application and system documentation\nConfigure Security domain, Scheduling Synchronization of users/group with LDAP service\nPerson should know in and out of PL/SQL, post gre SQL both to work in project .",Software,Permanent Job,"Data Analysis, Teradata, Unix, Informatica, Sql",2025-08-01 05:57:45
Senior Manager Data Analyst - Digital Finance,NOVARTIS,7-12 Years,,Hyderabad,"Key Requirements:\nData Analysis:Utilize statistical techniques and data mining methods to analyze large datasets. Identify trends, patterns, and correlations to uncover valuable insights and address critical business questions.\nData Validation, Cleaning and Preprocessing:Thoroughly clean, validate, and organize data to ensure accuracy and consistency. Identify and resolve data quality issues, such as missing values and outliers, to maintain data integrity\nData Visualization:Present findings in a clear and concise manner through the use of charts, graphs, and other visualizations. Enable users to easily understand and interpret the data through effective visual representations.\nAd-hoc Data Analysis:Conduct ad-hoc data analysis to provide actionable recommendations to stakeholders. Proactively address emerging business needs by performing on-demand data analysis to support decision-making processes.\nCollaboration:Collaborate closely with cross-functional teams, including business analysts, data engineers, and data scientists, to understand their requirements and provide data-driven solutions. Foster effective teamwork and communication to deliver optimal outcomes.\nStorytelling: Generate insights from the data and communicate them to the key stakeholders, both technical and non-technical. Understand and explain the implications of the findings on the processes, products or business.\nDocumentation:Develop and maintain documentation related to data analysis processes and procedures. Ensure clear and comprehensive documentation to facilitate knowledge sharing and replication of analysis methods.\nContinuous Improvement:Stay up-to-date with the latest trends and techniques in data analytics. Continuously explore and implement new tools and technologies to enhance data analysis processes, ensuring they align with industry best practices.",Pharmaceutical,Permanent Job,"Data Analysis, Cleaning, Data Validation",2025-08-01 05:57:46
ES Data Analyst,NOVARTIS,10-12 Years,,Hyderabad,"Job description\nThe main responsibility of this role is to lead, develop, implement, and oversee effective Health, Safety Environment (HSE), Novartis Emergency Management (NEM) systems in line with local, regional, and global expectations. This involves technical support for numerous Health, Safety, and Environment (HSE) activities following established processes and lead the effective implementation to the daily operations of the function. -To provide expertise in a specialized aspect of Health Safety Environment or Environmental Sustainability to the business and advice to ensure adherence to legal and Company internal documents in HSE on site for internals, externals.\nKey Responsibilities:\nDrive and support environmental performance reporting by seamlessly collaborating, internally a externally, for Operations to deliver sustainable long-term growth, using innovative & green solutions, while making a positive impact on patients and society as a whole.\nImplement and maintain processes and procedures which ensure timely reporting on Environmet KPIs with relevant environmental regulations across all int. manufacturing sites, offices, labs.\nEnsure preparedness with respect to emerging regulations like CSRD, Green Taxonomy and reporting requirements of sustainability performance.\nSupport the senior leadership in data driven decision making in environmental sustainability related areas.\nDrive execution and delivery of environmental sustainability targets of Novartis across climate, waste, and water\nActively support in limited and reasonable assurance of environmental sustainability indicators in line with ISAE 3000 and other standards as applicable\nDrive initiatives to improve data accuracy, and quality and ensure necessary controls are in place to ensure compliance with upcoming regulations like Corporate Sustainability Reporting Directive (CSRD), Green Taxonomy, Article 964 (Swiss regulations) etc.\nSupport in preparing monthly performance summary reports for senior leadership\nSupport in training and communication with associates to develop skills and expertise\nEssential Requirements:\nMBA with university degree in engineering, technology or other related natural/technical field. Advanced degree is highly desirable.\nOverall relevant work experience of about 10-12 years, ideally at multi-national organizations in driving execution of environmental sustainability strategy and targets\nMinimum 8 years of experience in data analytics, performance report preparation, and\ninteracting with cross-functional stakeholders\nMinimum 5 years of experience of reporting of environmental sustainability performance in line with the GHG protocol and other standards as applicable\nExcellent Microsoft Excel, Powerpoint skills\nAt a minimum, fluency (speaking and writing) in English required. Working knowledge of additional languages desirable (e.g. German, French. Spanish, Mandarin).\nGood communication skills, proactivity, self-initiative.\nAbility to operate in a global matrix environment.",Pharmaceutical,Permanent Job,"corporate sustainability, Hse, Excel",2025-08-01 05:57:47
Analyst / Sr. Data. Analyst DDIT US&I,NOVARTIS,4-6 Years,,Hyderabad,"Job description\nSummary The Senior Data Analyst, DDIT US&I role at Novartis role involves collaborating with stakeholders to design and deliver Data & Analytics solutions that meet quality and performance requirements. The position requires analyzing complex data sets to identify trends and generate reports that support decision-making. Key responsibilities include ensuring consistency and traceability between product requirements and functional specifications, adhering to security and compliance policies, and supporting internal IT systems and documentation standards. The role also demands strong analytical, communication, and collaboration skills, along with technical expertise in cloud platforms, data analysis tools, and various programming languages.\nRole Purpose:\nWork with stakeholders from different departments to create the detailed DDIT Data & Analytics solution/service design, based on functional specifications to meet quality and performance requirements and technical constraints.\nContribute to improve local/simple business processes, products, services, and software through data analysis.\nEngage with business representatives and support the appropriate DDIT teams and Functions to develop business requirements and deliver data-driven recommendations to improve efficiency and add value.\nData Analysis: Examine complex data sets, identify patterns and trends, and generate reports to aid in decision-making.\nKey Responsibilities:\nContribute to create consistency and traceability between D&A Products requirements, functional specifications, and testing & validation. Support validation and testing as appropriate and ensure adherence to Security and Compliance policies and procedures within Service Delivery scope.\nSupport with internal IT systems and documentation requirements, standards (including quality management and IT security), regulatory environments / requirements (if applicable), DDIT Service Portfolio and with industry best practices in leveraging technologies for the business and taking advantage of reusable products, solutions and services wherever applicable.\nResponsible for detailed design, development and delivery of Data & Analytics solutions for a given project / use case, in alignment defined solution architecture, and relate the detailed process designs necessary to operate the software/service on a day-to-day basis.\nEnsure designs produced adhere to architectural roadmap and support the development, execution and operations of software/service.\nEnsure peer review and sign off detailed designs by business.\nEnsure that detailed designs adhere to solution architecture design (i.e. high level conceptual design) and are traceable to functional as well as non-functional requirements in functional specification\nEnsure the overall user experience is taken into account when designing new solutions and services\nTake accountability to ensure adherence with Security and Compliance policies and procedures within Service Delivery scope\nKey Performance Indicators:\nAchieved targets in in Enterprise business case contribution, KPIs, customer satisfaction and innovation measures.\nRole model with highest standards of professional conduct in leading the business capability area in line with the new IT operating model.\nDeployment of digital platforms and services at scale to deliver the digital strategy.\nFeedback on dedicated phases for Project execution (quality, time).\nBusiness process documentation up to date (specific scope).\nSkills:\nData product-centric approach to defining solutions. Collaborate with business in gathering Requirements, grooming product backlogs, driving delivery, and ongoing Data product enhancements. Requirements Definition & Management, Analytical Thinking, and Financial Modelling, Proactive Thinking, Effective Communication.\nAgile delivery experience managing multiple concurrent delivery cycles.\nFundamental technical delivery experience across cloud platforms including AWS, Databricks and Snowflake, SQL, and data analysis tools (Python, R), Power-BI\nStrong understanding of Big Data and descriptive vs. prescriptive Analytical frameworks.\nExtensive development skills across a varietly of languages including Python, Java, SQL and DevSecOps constructs.\nFamiliatiry with design and integration patterns.\nFunctional knowledge of MLOps and product life cycle management\nAnalytical Skills: Strong analytical and problem-solving skills to interpret complex data sets.\nCommunication: Excellent communication skills to effectively present data insights to stakeholders.\nAttention to Detail: High attention to detail to ensure data accuracy and quality.\nCollaboration: Ability to work collaboratively with cross-functional teams.\nExperience:\nWorking experience within the pharmaceutical industry is preferred, Relationship Management, Leveraging digital technology / big data, Multi-national global experience, Interactions with senior management, Influencing without authority, Collaborating across boundaries.\nEducation: Bachelor s degree in computer science, engineering, statistics, or a related field.\nProfessional Experience:\nUniversity Degree and/or relevant experience and professional qualifications.\n4-6 years of experience in data analysis or a related field.\nProven track record of working with large data sets and delivering data-driven insights.\nExperience with data visualization and reporting tools.",Pharmaceutical,Permanent Job,"Power Bi, R Studio, Python, Aws",2025-08-01 05:57:49
Data Analyst -M&T,Accolite Software India Pvt Ltd,5-7 Years,,Bengaluru,"Job description\nAnalyze historical data and current trends to deliver feedback to the Data Scientists on model performance, room for improvements, or possible tests based on the data\nTrack experiment KPIs and measure success\nArchitect analytical deep dives on historical data\nRun adhoc analysis to answer business questions\nWork cross functionally to communicate the findings to different stakeholders\nMust Have Skills:\n5+ years experience in Data/Insight Analyst role with proven ability to communicate insights\nRequired experience in SQL/NoSQL/Python\nRequired experience in one or more BI tools Tableau/ Power BI /New Relic/ Kibana/\nGrafana/SuperSet\nPreferred experience in R, MatLab\nPreferred experience in AWS environment, Athena, Snowflake.",Software,Permanent Job,"snowflake, Athena, Sql, Python, Aws",2025-08-01 05:57:51
Data Analyst -M&T,Accolite Software India Pvt Ltd,5-7 Years,,Bengaluru,"Job description\nAnalyze historical data and current trends to deliver feedback to the Data Scientists on model performance, room for improvements, or possible tests based on the data\nTrack experiment KPIs and measure success\nArchitect analytical deep dives on historical data\nRun adhoc analysis to answer business questions\nWork cross functionally to communicate the findings to different stakeholders\nMust Have Skills:\n5+ years experience in Data/Insight Analyst role with proven ability to communicate insights\nRequired experience in SQL/NoSQL/Python\nRequired experience in one or more BI tools Tableau/ Power BI /New Relic/ Kibana/\nGrafana/SuperSet\nPreferred experience in R, MatLab\nPreferred experience in AWS environment, Athena, Snowflake.",Software,Permanent Job,"snowflake, Athena, Sql, Python, Aws",2025-08-01 05:57:52
