key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Engineer,senior data engineer.,Randstad,"data pipelining,R,Relational Databases,Procedures",Full time,"Hyderabad / Secunderabad, Telangana",0-2 Years
2,Data Engineer,Data Engineer,NTT Data,,Full time,"Hyderabad / Secunderabad, Telangana, India",5-7 Years
3,Data Engineer,,,,,,
4,Data Engineer,,,,,,
5,Data Engineer,,,,,,
6,Data Engineer,,,,,,
7,Data Engineer,,,,,,
8,Data Engineer,,,,,,
9,Data Engineer,,,,,,
10,Data Engineer,,,,,,
11,Data Engineer,,,,,,
12,Data Engineer,,,,,,
13,Data Engineer,,,,,,
14,Data Engineer,,,,,,
15,Data Engineer,,,,,,
16,Data Analyst,DATA ANALYST INTERNSHIP AT PUNE,Maxgen Technologies Private Limited,"Internship,Live Projects,Academic Projects",Full time,"Pune, Solapur",Fresher
17,Data Analyst,"Data Analyst - Python, PowerBI",NTT Data,,Full time,,
18,Data Analyst,,,,,,
19,Data Analyst,,,,,,
20,Data Analyst,,,,,,
21,Data Analyst,,,,,,
22,Data Analyst,,,,,,
23,Data Analyst,,,,,,
24,Data Analyst,,,,,,
25,Data Analyst,,,,,,
26,Data Analyst,,,,,,
27,Data Analyst,,,,,,
28,Data Analyst,,,,,,
29,Data Analyst,,,,,,
30,Data Analyst,,,,,,
31,Data Architect,Snowflake Data Architect,Mobile Programming LLC,"Snow Flake,snowflakes architect,Snowflakes",Full time,"Pune, Remote",10-18 Years
32,Data Architect,Data Architect - Urgent Requirement,Hr Remedy India,,,,
33,Data Architect,,,,,,
34,Data Architect,,,,,,
35,Data Architect,,,,,,
36,Data Architect,,,,,,
37,Data Architect,,,,,,
38,Data Architect,,,,,,
39,Data Architect,,,,,,
40,Data Architect,,,,,,
41,Data Architect,,,,,,
42,Data Architect,,,,,,
43,Data Architect,,,,,,
44,Data Architect,,,,,,
45,Data Architect,,,,,,
46,Data Scientist,Data Science | Data Scientist | Data Engineer | Data Analyst (Salary: 8 LPA to 20 LPA),Sun HR Consultancy,"Data Analysis,Data Analyst,Freshers,Business Analyst",Full time,Chennai,Fresher
47,Data Scientist,Global GI Data Scientist,Hitachi Energy,,Full time,,
48,Data Scientist,,,,,,
49,Data Scientist,,,,,,
50,Data Scientist,,,,,,
51,Data Scientist,,,,,,
52,Data Scientist,,,,,,
53,Data Scientist,,,,,,
54,Data Scientist,,,,,,
55,Data Scientist,,,,,,
56,Data Scientist,,,,,,
57,Data Scientist,,,,,,
58,Data Scientist,,,,,,
59,Data Scientist,,,,,,
60,Data Scientist,,,,,,
61,Machine Learning Engineer,"Physical Design and Machine Learning Engineer, Silicon",Google,"systemverilog,device physics,reinforcement learning",Full time,"Bengaluru / Bangalore, India",3-5 Years
62,Machine Learning Engineer,Machine Learning Engineer MLOps,Oracle,,Full time,"Noida, India",
63,Machine Learning Engineer,,,,,,
64,Machine Learning Engineer,,,,,,
65,Machine Learning Engineer,,,,,,
66,Machine Learning Engineer,,,,,,
67,Machine Learning Engineer,,,,,,
68,Machine Learning Engineer,,,,,,
69,Machine Learning Engineer,,,,,,
70,Machine Learning Engineer,,,,,,
71,Machine Learning Engineer,,,,,,
72,Machine Learning Engineer,,,,,,
73,Machine Learning Engineer,,,,,,
74,Machine Learning Engineer,,,,,,
75,Machine Learning Engineer,,,,,,
