key,job_role,job_title,company_name,skills,job_type,location,experience
1,Data Analyst,Deputy Manager_Data Analyst_Pune,Vodafone,"fixed network domain,telecom,Sharepoint",Full time,Pune,0-2 Years
2,Data Analyst,Consultant - Data Analyst Python,Genpact,,Full time,Noida,0-2 Years
3,Data Analyst,,,,,,
4,Data Analyst,,,,,,
5,Data Analyst,,,,,,
6,Data Analyst,,,,,,
7,Data Analyst,,,,,,
8,Data Analyst,,,,,,
9,Data Analyst,,,,,,
10,Data Analyst,,,,,,
11,Data Analyst,,,,,,
12,Data Analyst,,,,,,
13,Data Analyst,,,,,,
14,Data Analyst,,,,,,
15,Data Analyst,,,,,,
16,Data Architect,Data Architect - IndusInd Bank,IndusInd Bank,"data marts,dimensional,business use case",Full time,"Mumbai, India",8-11 Years
17,Data Architect,Azure Data Architect,Coforge,"Data Bricks,Java,Scala,Etl",Full time,India,10-12 Years
18,Data Architect,,,,,,
19,Data Architect,,,,,,
20,Data Architect,,,,,,
21,Data Architect,,,,,,
22,Data Architect,,,,,,
23,Data Architect,,,,,,
24,Data Architect,,,,,,
25,Data Architect,,,,,,
26,Data Architect,,,,,,
27,Data Architect,,,,,,
28,Data Architect,,,,,,
29,Data Architect,,,,,,
30,Data Architect,,,,,,
31,Data Scientist,Data Scientist I,Worley,"Generative AI,supervised/semi-supervised and unsupervised machine learning algorithms",Full time,"Navi Mumbai, Mumbai, India",4-7 Years
32,Data Scientist,AM/DM - Data Analyst / Data Scientist / Digital Project Lead,Maruti Suzuki India Limited,,Full time,"Gurgaon / Gurugram, India",0-2 Years
33,Data Scientist,,,,,,
34,Data Scientist,,,,,,
35,Data Scientist,,,,,,
36,Data Scientist,,,,,,
37,Data Scientist,,,,,,
38,Data Scientist,,,,,,
39,Data Scientist,,,,,,
40,Data Scientist,,,,,,
41,Data Scientist,,,,,,
42,Data Scientist,,,,,,
43,Data Scientist,,,,,,
44,Data Scientist,,,,,,
45,Data Scientist,,,,,,
46,Machine Learning Engineer,Machine Learning Engineer,Brillio,"scikit-learn,r,Azure,python,MLops,Sql",Full time,"Bengaluru / Bangalore, India",6-12 Years
47,Machine Learning Engineer,Machine Learning Engineer,SigmaNEST,"scikit-learn,Java,C++,Google Cloud,Tensorflow",Full time,"Pune, India",5-10 Years
48,Machine Learning Engineer,,,,,,
49,Machine Learning Engineer,,,,,,
50,Machine Learning Engineer,,,,,,
51,Machine Learning Engineer,,,,,,
52,Machine Learning Engineer,,,,,,
53,Machine Learning Engineer,,,,,,
54,Machine Learning Engineer,,,,,,
55,Machine Learning Engineer,,,,,,
56,Machine Learning Engineer,,,,,,
57,Machine Learning Engineer,,,,,,
58,Machine Learning Engineer,,,,,,
59,Machine Learning Engineer,,,,,,
60,Machine Learning Engineer,,,,,,
